Folder Name,View,Left_Elbow_Angle_mean,Left_Elbow_Angle_std,Left_Shoulder_Angle_mean,Left_Shoulder_Angle_std,Left_Knee_Angle_mean,Left_Knee_Angle_std,Left_Hip_Angle_mean,Left_Hip_Angle_std,Left_Ankle_Angle_mean,Left_Ankle_Angle_std,Right_Elbow_Angle_mean,Right_Elbow_Angle_std,Right_Shoulder_Angle_mean,Right_Shoulder_Angle_std,Right_Knee_Angle_mean,Right_Knee_Angle_std,Right_Hip_Angle_mean,Right_Hip_Angle_std,Right_Ankle_Angle_mean,Right_Ankle_Angle_std
durvasasana,Arm-Specific (Partial Extension),43.14529174792844,0.0,66.54422044704575,0.28304995801218397,102.10046835135978,41.98530957641517,84.68423673170538,43.41911973288494,136.83240715996,26.051743033001753,54.83973747395935,3.739864073786894,75.35840689940687,9.257622387893143,155.81375899869587,3.1879031426132913,159.19573379744057,14.59704533614419,73.12529718191703,12.79671384198942
durvasasana,Back View (Full),31.405012393246544,14.246426976913979,66.87319582964888,2.357756655126405,130.29632543724387,24.136904546676114,98.79143473385949,51.40315529831988,130.20197673051527,33.17256603396118,62.525808284288,18.640327808265923,39.32555197502636,29.34770446400738,119.25006693612949,37.47356936505835,91.49121166446692,39.838846789773406,49.947640321149045,35.05536350440551
durvasasana,Back View (Partial),95.16464257498475,0.0,2.432541009721585,0.0,126.34069813731286,0.0,135.1744018864049,0.0,111.42811233068188,0.0,51.27902607926701,0.0,75.85251671830149,0.0,159.03634605623603,0.0,140.50927503618271,0.0,81.23368627772851,0.0
durvasasana,Front View (Mixed),43.14529174792844,0.0,72.86595128781511,0.0,52.9135330295864,0.0,82.79311448454521,0.0,140.17091451773305,0.0,40.15361856290174,0.0,101.54167330590396,0.0,147.99675276756753,0.0,144.55999103658806,0.0,74.76484938546744,0.0
durvasasana,Front View (Partial),38.70425070288189,6.2805804769604165,88.12525004080405,30.751294064416808,83.46748897847151,60.631873854891836,75.44441882749491,48.51863860278429,148.76958429875367,38.152876919785655,107.75344504780246,95.16078703937278,91.23237214002269,12.423150826437325,147.69871692804327,6.261971595626503,157.1715914600382,17.33881994507564,55.11008412197464,4.998454617733401
durvasasana,Front View (Perfect),154.910159941522,0.0,31.067975250036827,0.0,126.34069813731286,0.0,109.75227719746309,0.0,121.7914263069975,0.0,165.00575531666212,0.0,78.15510686692622,0.0,147.99675276756753,0.0,144.55999103658806,0.0,74.76484938546744,0.0
durvasasana,Rare or Mixed View,45.66871386646889,8.314007869094803,68.84832963337719,18.029723796447822,123.48416812059817,48.091167221097265,88.67229667460168,56.2421327872565,121.19063706875785,39.90895082747225,46.05524518478933,6.668469762943044,61.68297227488378,25.14806388175459,142.72960665130913,34.86521287662895,121.67042958379169,57.751304389914715,71.31960346665649,30.568128444831235
durvasasana,Side View (Perfect - Partial),28.304631515817533,0.0,43.2613377832534,0.0,159.99634987801767,0.0,125.94282406207198,0.0,104.878076446129,0.0,51.27902607926701,0.0,75.85251671830149,0.0,137.26756636317936,0.0,49.78665103602304,0.0,145.450771285969,0.0
eka pada koundinyanasana,Arm-Specific (Extended Side View),129.7981135076189,8.938079688298416,45.914517805068044,24.90347489549512,145.57903337004979,13.142639512518763,151.61439932172473,17.58127792356112,154.55749880168395,21.401345267337973,141.99755182061557,26.080668245548196,62.398251482652896,15.324734762852529,165.70562199416997,7.845512863510971,59.45880204778451,42.74907923128131,64.63243388804183,14.531077903123178
eka pada koundinyanasana,Arm-Specific (Mixed),136.7120385308654,10.51663211066046,65.13664207827725,18.243104802857985,163.9206095968907,10.295626493962118,97.93278817507435,85.04953065768618,122.6877251332295,49.33172126727705,111.05340076592755,30.810392900356227,44.29092020699943,23.22053043245845,147.43062337623383,23.42901593007773,90.51164650528179,79.19232165197106,51.67236111958634,36.396856819438995
eka pada koundinyanasana,Arm-Specific (Partial Extension),125.67255365270982,31.11525844334751,64.3664420339873,14.147586338059494,144.5081277393747,33.7410569982103,109.61313941277378,56.72620308840236,117.45487537721844,38.729493329508884,121.23206589326631,26.569825093044397,53.521323256518436,21.396969927629566,142.9739030007943,35.05036098973385,105.04019460556331,68.07688795829945,82.1578498535117,58.24154091181585
eka pada koundinyanasana,Front View (Mixed),149.31697155655746,26.06704977537018,62.70720107680527,6.207209721880065,163.66496337593276,11.976800277861217,138.3540254070878,0.0,91.71975684579309,64.808831201546,124.49311262739214,0.0,56.73951261060724,0.0,155.00672031961147,0.0,122.55568071808024,0.0,72.92905501281096,0.0
eka pada koundinyanasana,Oblique View (Mild),114.92756858707509,17.387494546840422,51.61335434595336,19.90051622480569,157.19176935189682,7.95732672285035,78.10079087617406,49.70244706599022,102.43269058357261,63.451113119939045,119.37616335406868,8.862816121148882,57.13592930718411,0.6866138594397481,154.00116888683036,1.7311700454682772,110.68503878131241,37.66940393485961,85.74182613009053,50.85626375354689
eka pada koundinyanasana,Rare or Mixed View,132.9670567333004,27.000207407735214,70.48606130976653,19.956460457168387,156.32559515951297,7.842454057200348,125.98794380454959,47.2934322736663,113.07439290384025,42.80511494921654,117.92095096388373,34.58281135023043,47.44799278706822,41.89521112763161,161.9118919974763,18.456966130495157,146.62463719090255,25.945096617942767,114.61045258506545,44.62882101964407
eka pada koundinyanasana,Side View (Perfect - Partial),134.26715335176812,0.0,66.2909352806492,0.0,129.89219054131723,31.894715465090943,146.7556067587992,8.52245607150909,137.19242238170543,10.19016048642237,133.89007520336799,12.654348783238,68.08578412498488,4.792829626883345,143.72799543589335,14.55427851613566,10.12936741991361,6.498489703182479,66.7739816067074,11.786761861456352
eka pada rajakapotasana,Arm-Specific (Partial Extension),62.78820978261166,44.49595849813749,57.76004386493248,26.983421338057912,35.85442562370016,12.092456049282681,99.3502477113784,8.98687862781073,112.3300029223949,52.817159308471,76.79247963812985,34.463138357062086,68.57166968534757,30.37215740706289,44.75052190971467,51.807092125362686,99.96937737079557,15.798829304351624,51.44291861430333,66.58171734223467
eka pada rajakapotasana,Back View (Full),51.01431653140444,0.0,85.39886033910119,0.0,45.29554732102942,0.0,107.15094342233708,0.0,115.13878717743948,0.0,64.92077151284745,0.0,65.31954693536447,0.0,58.609298741282046,0.0,68.6757511635947,0.0,76.81974317918439,0.0
eka pada rajakapotasana,Front View (Mixed),51.01431653140444,0.0,102.492207623177,24.173643555493314,31.006761995048436,20.207393997839972,92.25621145672122,14.662744166743394,142.3551111085071,38.48969442125525,58.650978620383285,8.866826141793261,123.94456365889636,74.60539876561354,38.651434195164256,23.514129582839317,102.37591297091632,9.987138850625062,39.5872605945341,44.86105746443302
eka pada rajakapotasana,Rare or Mixed View,56.25153552650077,4.559594835185731,135.15906702586562,53.35940903602784,56.84760488266915,9.908027746174481,97.60845465559969,7.517541539772052,108.57786004473432,9.18124447493053,96.44883253900666,54.60820356143988,44.89567535120593,30.109234550690584,29.371198723100054,15.082885242563263,101.42464912738006,23.192426631322174,28.38281798797992,16.33144371523953
eka pada rajakapotasana,Side View (Perfect - Near Full),57.88971906531335,0.0,160.41269038387233,0.0,60.28079619906729,0.0,99.6250664785748,0.0,105.37148676785316,0.0,64.92077151284745,0.0,167.6818798910238,0.0,15.199022265166228,0.0,108.552690924158,0.0,12.522440101624513,0.0
eka pada rajakapotasana,Side View (Perfect - Partial),48.36006196827257,11.39064378460229,119.62736078056696,56.64918812526665,50.66096514496067,15.466431986051614,94.59902846911177,13.328274648801258,122.18466753991531,27.519170722711774,90.55692033579211,52.74651155847965,41.86269577177711,27.294012824322387,52.514953883231556,46.94175972839787,100.6641900395336,7.648905976810057,39.8562160729375,26.99770322042648
gomukhasana,Arm-Specific (Extended Side View),96.3025969552058,0.0,136.5202822710126,0.0,35.95102202729166,0.0,111.40348785566206,0.0,178.82612049716576,0.0,10.1774531050365,0.0,28.019281896112684,0.0,101.95124990923355,0.0,112.83077727051511,0.0,89.80386159683167,0.0
gomukhasana,Arm-Specific (Partial Extension),89.74232369923982,16.06932205034349,99.23545819692117,83.74753589427084,120.20307514126269,29.080008787041752,105.68807607380988,44.08451157254938,159.50760604329295,12.670202838056227,52.884496742172665,0.0,131.4615836445364,60.071454882221424,115.12059195539331,35.665195044988195,123.57084647051333,47.37053040821027,24.242771302480893,22.80469450104663
